image_id,track_id,candidate_id,confidence,track_length,frame_index,opus_id,image_number,time,x,y,brightness,blob_size,artifact_score,area_px,peak_snr,mean_snr,integrated_snr,sharpness,elongation,flags,reason
N1357685116,T4844,1357685116-0840,0.7195,3,49,co-iss-n1357685116,1357685116,2001-01-08T22:32:25.006,264.78,986.27,11.33,4,0.00,4,11.33,10.09,40.35,1.12,3.16,,"3 frame(s); median area 6.0 px; net motion dx=6.1, dy=-23.7; flags: none"
N1357685285,T4844,1357685285-0767,0.7195,3,50,co-iss-n1357685285,1357685285,2001-01-08T22:34:42.013,269.61,975.45,11.15,6,0.00,6,11.15,8.81,52.84,1.27,3.11,,"3 frame(s); median area 6.0 px; net motion dx=6.1, dy=-23.7; flags: none"
N1357685794,T4844,1357685794-0212,0.7195,3,51,co-iss-n1357685794,1357685794,2001-01-08T22:44:19.032,270.84,962.58,16.50,19,0.00,19,16.50,10.00,189.94,1.65,1.99,,"3 frame(s); median area 6.0 px; net motion dx=6.1, dy=-23.7; flags: none"
N1357685116,T4771,1357685116-0031,0.7194,3,49,co-iss-n1357685116,1357685116,2001-01-08T22:32:25.006,987.85,129.53,42.11,18,0.00,18,42.11,19.79,356.21,2.13,3.54,,"3 frame(s); median area 18.0 px; net motion dx=-1.2, dy=-73.7; flags: none"
N1357685285,T4771,1357685285-0033,0.7194,3,50,co-iss-n1357685285,1357685285,2001-01-08T22:34:42.013,990.23,113.90,38.62,22,0.00,22,38.62,21.43,471.43,1.80,4.50,,"3 frame(s); median area 18.0 px; net motion dx=-1.2, dy=-73.7; flags: none"
N1357685794,T4771,1357685794-0005,0.7194,3,51,co-iss-n1357685794,1357685794,2001-01-08T22:44:19.032,986.61,55.86,42.22,12,0.00,12,42.22,18.70,224.43,2.26,2.01,,"3 frame(s); median area 18.0 px; net motion dx=-1.2, dy=-73.7; flags: none"
N1357682416,T4328,1357682416-0020,0.7185,3,46,co-iss-n1357682416,1357682416,2001-01-08T21:47:25.025,985.58,162.78,27.71,15,0.00,15,27.71,17.34,260.17,1.60,3.39,,"3 frame(s); median area 15.0 px; net motion dx=-4.8, dy=-75.3; flags: none"
N1357682585,T4328,1357682585-0018,0.7185,3,47,co-iss-n1357682585,1357682585,2001-01-08T21:49:42.031,985.28,146.78,27.84,18,0.15,18,27.84,14.67,264.13,1.90,7.57,,"3 frame(s); median area 15.0 px; net motion dx=-4.8, dy=-75.3; flags: none"
N1357683094,T4328,1357683094-0007,0.7185,3,48,co-iss-n1357683094,1357683094,2001-01-08T21:59:19.051,980.73,87.44,39.14,8,0.00,8,39.14,19.87,158.93,1.97,1.72,,"3 frame(s); median area 15.0 px; net motion dx=-4.8, dy=-75.3; flags: none"
N1357646415,T1463,1357646415-1213,0.7178,3,14,co-iss-n1357646415,1357646415,2001-01-08T11:47:24.274,32.67,780.84,10.47,7,0.00,7,10.47,8.67,60.68,1.21,5.47,,"3 frame(s); median area 6.0 px; net motion dx=27.4, dy=-3.5; flags: none"
N1357646584,T1463,1357646584-0672,0.7178,3,15,co-iss-n1357646584,1357646584,2001-01-08T11:49:41.281,34.73,743.29,11.73,3,0.00,3,11.73,8.88,26.64,1.32,1.73,,"3 frame(s); median area 6.0 px; net motion dx=27.4, dy=-3.5; flags: none"
N1357647093,T1463,1357647093-0972,0.7178,3,16,co-iss-n1357647093,1357647093,2001-01-08T11:59:18.300,60.08,777.34,11.91,6,0.00,6,11.91,9.60,57.60,1.24,2.21,,"3 frame(s); median area 6.0 px; net motion dx=27.4, dy=-3.5; flags: none"
N1357631115,T0423,1357631115-1243,0.7122,3,3,co-iss-n1357631115,1357631115,2001-01-08T07:32:24.380,900.57,982.77,12.38,10,0.00,10,12.38,9.74,97.43,1.27,1.73,,"3 frame(s); median area 10.0 px; net motion dx=0.0, dy=-66.5; flags: none"
N1357631284,T0423,1357631284-1038,0.7122,3,4,co-iss-n1357631284,1357631284,2001-01-08T07:34:41.386,874.38,966.71,10.65,3,0.00,3,10.65,9.30,27.89,1.15,1.73,,"3 frame(s); median area 10.0 px; net motion dx=0.0, dy=-66.5; flags: none"
N1357631793,T0423,1357631793-0169,0.7122,3,5,co-iss-n1357631793,1357631793,2001-01-08T07:44:18.406,900.58,916.27,64.70,20,0.15,20,64.70,21.16,423.20,3.06,2.06,,"3 frame(s); median area 10.0 px; net motion dx=0.0, dy=-66.5; flags: none"
N1357685116,T4808,1357685116-0391,0.7116,3,49,co-iss-n1357685116,1357685116,2001-01-08T22:32:25.006,429.54,939.38,9.46,4,0.00,4,9.46,7.72,30.88,1.23,2.62,,"3 frame(s); median area 7.0 px; net motion dx=8.8, dy=13.2; flags: none"
N1357685285,T4808,1357685285-0525,0.7116,3,50,co-iss-n1357685285,1357685285,2001-01-08T22:34:42.013,417.84,950.14,8.00,7,0.00,7,8.00,7.92,55.42,1.01,1.99,,"3 frame(s); median area 7.0 px; net motion dx=8.8, dy=13.2; flags: none"
N1357685794,T4808,1357685794-0174,0.7116,3,51,co-iss-n1357685794,1357685794,2001-01-08T22:44:19.032,438.38,952.55,11.23,14,0.00,14,11.23,10.43,146.07,1.08,2.44,,"3 frame(s); median area 7.0 px; net motion dx=8.8, dy=13.2; flags: none"
N1357673416,T3727,1357673416-2855,0.7064,3,38,co-iss-n1357673416,1357673416,2001-01-08T19:17:25.087,620.56,981.14,12.00,3,0.00,3,12.00,9.17,27.51,1.31,4.39,,"3 frame(s); median area 6.0 px; net motion dx=-61.9, dy=-128.1; flags: none"
N1357673585,T3727,1357673585-1429,0.7064,3,39,co-iss-n1357673585,1357673585,2001-01-08T19:19:42.094,574.04,934.32,9.10,6,0.00,6,9.10,7.96,47.74,1.14,1.63,,"3 frame(s); median area 6.0 px; net motion dx=-61.9, dy=-128.1; flags: none"
N1357674094,T3727,1357674094-2713,0.7064,3,40,co-iss-n1357674094,1357674094,2001-01-08T19:29:19.113,558.70,853.00,12.34,9,0.00,9,12.34,9.18,82.65,1.34,2.72,,"3 frame(s); median area 6.0 px; net motion dx=-61.9, dy=-128.1; flags: none"
N1357685116,T4811,1357685116-0408,0.7028,3,49,co-iss-n1357685116,1357685116,2001-01-08T22:32:25.006,478.84,941.94,9.46,5,0.00,5,9.46,8.28,41.41,1.14,1.89,,"3 frame(s); median area 5.0 px; net motion dx=5.2, dy=-5.7; flags: none"
N1357685285,T4811,1357685285-0504,0.7028,3,50,co-iss-n1357685285,1357685285,2001-01-08T22:34:42.013,490.50,947.76,11.15,6,0.00,6,11.15,8.44,50.65,1.32,2.94,,"3 frame(s); median area 5.0 px; net motion dx=5.2, dy=-5.7; flags: none"
N1357685794,T4811,1357685794-0138,0.7028,3,51,co-iss-n1357685794,1357685794,2001-01-08T22:44:19.032,484.08,936.23,12.86,4,0.00,4,12.86,10.32,41.29,1.25,3.60,,"3 frame(s); median area 5.0 px; net motion dx=5.2, dy=-5.7; flags: none"
N1357631115,T0351,1357631115-0371,0.6991,3,3,co-iss-n1357631115,1357631115,2001-01-08T07:32:24.380,566.92,920.55,11.80,5,0.00,5,11.80,9.04,45.22,1.30,2.89,,"3 frame(s); median area 6.0 px; net motion dx=-33.7, dy=2.5; flags: none"
N1357631284,T0351,1357631284-0403,0.6991,3,4,co-iss-n1357631284,1357631284,2001-01-08T07:34:41.386,553.38,905.29,10.65,6,0.00,6,10.65,8.82,52.89,1.21,3.72,,"3 frame(s); median area 6.0 px; net motion dx=-33.7, dy=2.5; flags: none"
N1357631793,T0351,1357631793-0195,0.6991,3,5,co-iss-n1357631793,1357631793,2001-01-08T07:44:18.406,533.23,923.01,11.77,8,0.00,8,11.77,10.03,80.23,1.17,1.66,,"3 frame(s); median area 6.0 px; net motion dx=-33.7, dy=2.5; flags: none"
N1357664415,T2939,1357664415-0184,0.6987,3,30,co-iss-n1357664415,1357664415,2001-01-08T16:47:24.149,574.80,652.84,14.28,8,0.00,8,14.28,10.02,80.18,1.43,1.45,,"3 frame(s); median area 8.0 px; net motion dx=17.6, dy=-22.9; flags: none"
N1357664584,T2939,1357664584-0201,0.6987,3,31,co-iss-n1357664584,1357664584,2001-01-08T16:49:41.156,584.11,650.60,10.72,3,0.00,3,10.72,8.94,26.82,1.20,4.39,,"3 frame(s); median area 8.0 px; net motion dx=17.6, dy=-22.9; flags: none"
N1357665093,T2939,1357665093-0065,0.6987,3,32,co-iss-n1357665093,1357665093,2001-01-08T16:59:18.176,592.43,629.98,14.84,52,0.00,52,14.84,9.74,506.23,1.52,2.37,,"3 frame(s); median area 8.0 px; net motion dx=17.6, dy=-22.9; flags: none"
N1357685116,T4863,1357685116-1010,0.6984,3,49,co-iss-n1357685116,1357685116,2001-01-08T22:32:25.006,408.37,996.31,9.46,6,0.00,6,9.46,8.92,53.52,1.06,3.19,,"3 frame(s); median area 6.0 px; net motion dx=27.3, dy=-36.3; flags: none"
N1357685285,T4863,1357685285-0686,0.6984,3,50,co-iss-n1357685285,1357685285,2001-01-08T22:34:42.013,410.83,966.69,8.00,6,0.00,6,8.00,7.75,46.52,1.03,4.09,,"3 frame(s); median area 6.0 px; net motion dx=27.3, dy=-36.3; flags: none"
N1357685794,T4863,1357685794-0213,0.6984,3,51,co-iss-n1357685794,1357685794,2001-01-08T22:44:19.032,435.65,960.04,9.00,3,0.00,3,9.00,8.69,26.07,1.04,4.39,,"3 frame(s); median area 6.0 px; net motion dx=27.3, dy=-36.3; flags: none"
N1357655415,T2227,1357655415-1157,0.6974,3,22,co-iss-n1357655415,1357655415,2001-01-08T14:17:24.212,32.67,780.84,10.40,7,0.00,7,10.40,8.61,60.28,1.21,5.47,,"3 frame(s); median area 7.0 px; net motion dx=25.0, dy=3.4; flags: none"
N1357655584,T2227,1357655584-0748,0.6974,3,23,co-iss-n1357655584,1357655584,2001-01-08T14:19:41.218,30.48,754.70,9.90,5,0.00,5,9.90,7.83,39.17,1.26,5.00,,"3 frame(s); median area 7.0 px; net motion dx=25.0, dy=3.4; flags: none"
N1357656093,T2227,1357656093-1141,0.6974,3,24,co-iss-n1357656093,1357656093,2001-01-08T14:29:18.238,57.68,784.29,13.71,9,0.00,9,13.71,10.76,96.88,1.27,3.18,,"3 frame(s); median area 7.0 px; net motion dx=25.0, dy=3.4; flags: none"
N1357646415,T1492,1357646415-3224,0.6970,3,14,co-iss-n1357646415,1357646415,2001-01-08T11:47:24.274,408.06,951.05,11.85,11,0.00,11,11.85,8.91,98.04,1.33,5.20,,"3 frame(s); median area 7.0 px; net motion dx=7.0, dy=-102.9; flags: none"
N1357646584,T1492,1357646584-1448,0.6970,3,15,co-iss-n1357646584,1357646584,2001-01-08T11:49:41.281,433.52,916.59,10.40,7,0.00,7,10.40,8.78,61.47,1.18,2.32,,"3 frame(s); median area 7.0 px; net motion dx=7.0, dy=-102.9; flags: none"
N1357647093,T1492,1357647093-2657,0.6970,3,16,co-iss-n1357647093,1357647093,2001-01-08T11:59:18.300,415.10,848.12,11.95,5,0.00,5,11.95,8.95,44.77,1.33,1.43,,"3 frame(s); median area 7.0 px; net motion dx=7.0, dy=-102.9; flags: none"
N1357685116,T4848,1357685116-0853,0.6911,3,49,co-iss-n1357685116,1357685116,2001-01-08T22:32:25.006,271.48,987.33,11.19,6,0.00,6,11.19,9.05,54.29,1.24,1.21,,"3 frame(s); median area 6.0 px; net motion dx=7.9, dy=-24.2; flags: none"
N1357685285,T4848,1357685285-0793,0.6911,3,50,co-iss-n1357685285,1357685285,2001-01-08T22:34:42.013,286.69,975.33,9.27,3,0.00,3,9.27,8.48,25.45,1.09,1.73,,"3 frame(s); median area 6.0 px; net motion dx=7.9, dy=-24.2; flags: none"
N1357685794,T4848,1357685794-0224,0.6911,3,51,co-iss-n1357685794,1357685794,2001-01-08T22:44:19.032,279.41,963.14,16.70,15,0.00,15,16.70,11.36,170.34,1.47,1.32,,"3 frame(s); median area 6.0 px; net motion dx=7.9, dy=-24.2; flags: none"
N1357685116,T4825,1357685116-0577,0.6904,3,49,co-iss-n1357685116,1357685116,2001-01-08T22:32:25.006,482.02,961.71,11.33,3,0.00,3,11.33,8.60,25.81,1.32,4.39,,"3 frame(s); median area 5.0 px; net motion dx=-2.8, dy=-19.6; flags: none"
N1357685285,T4825,1357685285-0542,0.6904,3,50,co-iss-n1357685285,1357685285,2001-01-08T22:34:42.013,483.21,952.17,8.00,5,0.00,5,8.00,7.47,37.33,1.07,2.89,,"3 frame(s); median area 5.0 px; net motion dx=-2.8, dy=-19.6; flags: none"
N1357685794,T4825,1357685794-0152,0.6904,3,51,co-iss-n1357685794,1357685794,2001-01-08T22:44:19.032,479.17,942.16,11.23,6,0.00,6,11.23,9.15,54.88,1.23,1.37,,"3 frame(s); median area 5.0 px; net motion dx=-2.8, dy=-19.6; flags: none"
N1357685116,T4858,1357685116-0935,0.6901,3,49,co-iss-n1357685116,1357685116,2001-01-08T22:32:25.006,357.37,992.71,9.46,9,0.00,9,9.46,8.73,78.53,1.08,2.00,,"3 frame(s); median area 9.0 px; net motion dx=1.0, dy=-1.9; flags: none"
N1357685285,T4858,1357685285-1061,0.6901,3,50,co-iss-n1357685285,1357685285,2001-01-08T22:34:42.013,358.50,993.27,8.00,4,0.00,4,8.00,7.58,30.33,1.06,1.82,,"3 frame(s); median area 9.0 px; net motion dx=1.0, dy=-1.9; flags: none"
N1357685794,T4858,1357685794-0389,0.6901,3,51,co-iss-n1357685794,1357685794,2001-01-08T22:44:19.032,358.38,990.84,11.23,25,0.00,25,11.23,9.95,248.77,1.13,1.64,,"3 frame(s); median area 9.0 px; net motion dx=1.0, dy=-1.9; flags: none"
N1357685116,T4821,1357685116-0508,0.6893,3,49,co-iss-n1357685116,1357685116,2001-01-08T22:32:25.006,387.01,954.61,9.46,5,0.00,5,9.46,9.13,45.64,1.04,3.05,,"3 frame(s); median area 5.0 px; net motion dx=58.6, dy=0.4; flags: none"
N1357685285,T4821,1357685285-0624,0.6893,3,50,co-iss-n1357685285,1357685285,2001-01-08T22:34:42.013,416.00,958.60,8.00,5,0.00,5,8.00,8.00,40.01,1.00,3.05,,"3 frame(s); median area 5.0 px; net motion dx=58.6, dy=0.4; flags: none"
N1357685794,T4821,1357685794-0194,0.6893,3,51,co-iss-n1357685794,1357685794,2001-01-08T22:44:19.032,445.58,955.05,9.00,4,0.00,4,9.00,8.55,34.22,1.05,2.45,,"3 frame(s); median area 5.0 px; net motion dx=58.6, dy=0.4; flags: none"
N1357682416,T4398,1357682416-1098,0.6877,3,46,co-iss-n1357682416,1357682416,2001-01-08T21:47:25.025,32.67,780.84,10.75,7,0.00,7,10.75,8.92,62.44,1.21,5.47,,"3 frame(s); median area 7.0 px; net motion dx=38.6, dy=10.9; flags: none"
N1357682585,T4398,1357682585-0701,0.6877,3,47,co-iss-n1357682585,1357682585,2001-01-08T21:49:42.031,37.27,752.42,11.98,5,0.00,5,11.98,9.21,46.04,1.30,3.40,,"3 frame(s); median area 7.0 px; net motion dx=38.6, dy=10.9; flags: none"
N1357683094,T4398,1357683094-1192,0.6877,3,48,co-iss-n1357683094,1357683094,2001-01-08T21:59:19.051,71.26,791.72,12.28,11,0.00,11,12.28,9.56,105.21,1.28,2.77,,"3 frame(s); median area 7.0 px; net motion dx=38.6, dy=10.9; flags: none"
N1357667116,T3337,1357667116-0611,0.6867,3,33,co-iss-n1357667116,1357667116,2001-01-08T17:32:25.131,667.51,953.10,9.94,6,0.00,6,9.94,9.04,54.23,1.10,1.86,,"3 frame(s); median area 6.0 px; net motion dx=-32.2, dy=18.9; flags: none"
N1357667285,T3337,1357667285-0919,0.6867,3,34,co-iss-n1357667285,1357667285,2001-01-08T17:34:42.137,653.71,972.90,9.28,3,0.00,3,9.28,7.95,23.85,1.17,4.39,,"3 frame(s); median area 6.0 px; net motion dx=-32.2, dy=18.9; flags: none"
N1357667794,T3337,1357667794-0476,0.6867,3,35,co-iss-n1357667794,1357667794,2001-01-08T17:44:19.157,635.26,972.03,9.59,6,0.00,6,9.59,8.31,49.88,1.15,1.81,,"3 frame(s); median area 6.0 px; net motion dx=-32.2, dy=18.9; flags: none"
N1357676116,T4031,1357676116-0480,0.6858,3,41,co-iss-n1357676116,1357676116,2001-01-08T20:02:25.068,576.41,945.82,10.88,6,0.00,6,10.88,9.15,54.92,1.19,1.15,,"3 frame(s); median area 6.0 px; net motion dx=-4.9, dy=-8.7; flags: none"
N1357676285,T4031,1357676285-0378,0.6858,3,42,co-iss-n1357676285,1357676285,2001-01-08T20:04:42.075,574.71,916.37,9.44,3,0.00,3,9.44,8.45,25.35,1.12,1.73,,"3 frame(s); median area 6.0 px; net motion dx=-4.9, dy=-8.7; flags: none"
N1357676794,T4031,1357676794-0194,0.6858,3,43,co-iss-n1357676794,1357676794,2001-01-08T20:14:19.095,571.47,937.14,14.87,7,0.00,7,14.87,11.59,81.13,1.28,3.49,,"3 frame(s); median area 6.0 px; net motion dx=-4.9, dy=-8.7; flags: none"
N1357673416,T3666,1357673416-0694,0.6822,3,38,co-iss-n1357673416,1357673416,2001-01-08T19:17:25.087,877.56,733.97,10.24,7,0.00,7,10.24,8.32,58.25,1.23,5.47,,"3 frame(s); median area 7.0 px; net motion dx=-101.0, dy=16.3; flags: none"
N1357673585,T3666,1357673585-0503,0.6822,3,39,co-iss-n1357673585,1357673585,2001-01-08T19:19:42.094,843.51,711.40,11.99,5,0.00,5,11.99,9.55,47.77,1.26,3.40,,"3 frame(s); median area 7.0 px; net motion dx=-101.0, dy=16.3; flags: none"
N1357674094,T3666,1357674094-0757,0.6822,3,40,co-iss-n1357674094,1357674094,2001-01-08T19:29:19.113,776.59,750.23,12.00,15,0.00,15,12.00,8.60,129.05,1.40,2.15,,"3 frame(s); median area 7.0 px; net motion dx=-101.0, dy=16.3; flags: none"
N1357646415,T1482,1357646415-2509,0.6794,3,14,co-iss-n1357646415,1357646415,2001-01-08T11:47:24.274,446.01,877.44,13.08,6,0.00,6,13.08,9.64,57.84,1.36,1.63,,"3 frame(s); median area 6.0 px; net motion dx=-10.1, dy=-114.8; flags: none"
N1357646584,T1482,1357646584-1140,0.6794,3,15,co-iss-n1357646584,1357646584,2001-01-08T11:49:41.281,468.15,831.16,10.84,6,0.00,6,10.84,9.23,55.35,1.18,3.78,,"3 frame(s); median area 6.0 px; net motion dx=-10.1, dy=-114.8; flags: none"
N1357647093,T1482,1357647093-0746,0.6794,3,16,co-iss-n1357647093,1357647093,2001-01-08T11:59:18.300,435.91,762.62,10.26,3,0.00,3,10.26,8.90,26.71,1.15,1.73,,"3 frame(s); median area 6.0 px; net motion dx=-10.1, dy=-114.8; flags: none"
N1357655415,T2174,1357655415-0065,0.6786,3,22,co-iss-n1357655415,1357655415,2001-01-08T14:17:24.212,354.55,424.09,18.39,6,0.00,6,18.39,11.61,69.67,1.58,1.63,,"3 frame(s); median area 9.0 px; net motion dx=-4.8, dy=-69.7; flags: none"
N1357655584,T2174,1357655584-0077,0.6786,3,23,co-iss-n1357655584,1357655584,2001-01-08T14:19:41.218,347.83,407.08,14.54,16,0.00,16,14.54,9.77,156.38,1.49,3.38,,"3 frame(s); median area 9.0 px; net motion dx=-4.8, dy=-69.7; flags: none"
N1357656093,T2174,1357656093-0036,0.6786,3,24,co-iss-n1357656093,1357656093,2001-01-08T14:29:18.238,349.71,354.43,13.61,9,0.00,9,13.61,10.22,91.96,1.33,1.21,,"3 frame(s); median area 9.0 px; net motion dx=-4.8, dy=-69.7; flags: none"
N1357637415,T0776,1357637415-1861,0.6755,3,8,co-iss-n1357637415,1357637415,2001-01-08T09:17:24.336,986.67,842.31,8.65,6,0.00,6,8.65,7.54,45.24,1.15,3.21,,"3 frame(s); median area 5.0 px; net motion dx=-47.0, dy=-73.3; flags: none"
N1357637584,T0776,1357637584-0799,0.6755,3,9,co-iss-n1357637584,1357637584,2001-01-08T09:19:41.343,992.90,791.56,8.89,5,0.00,5,8.89,8.00,40.00,1.11,2.86,,"3 frame(s); median area 5.0 px; net motion dx=-47.0, dy=-73.3; flags: none"
N1357638093,T0776,1357638093-1228,0.6755,3,10,co-iss-n1357638093,1357638093,2001-01-08T09:29:18.363,939.66,769.01,9.17,3,0.00,3,9.17,8.88,26.64,1.03,4.39,,"3 frame(s); median area 5.0 px; net motion dx=-47.0, dy=-73.3; flags: none"
N1357676116,T4090,1357676116-1061,0.6727,3,41,co-iss-n1357676116,1357676116,2001-01-08T20:02:25.068,797.33,990.33,9.09,3,0.00,3,9.09,9.09,27.26,1.00,1.73,,"3 frame(s); median area 7.0 px; net motion dx=-37.5, dy=24.2; flags: none"
N1357676285,T4090,1357676285-0875,0.6727,3,42,co-iss-n1357676285,1357676285,2001-01-08T20:04:42.075,780.99,971.15,10.99,7,0.00,7,10.99,8.41,58.85,1.31,4.12,,"3 frame(s); median area 7.0 px; net motion dx=-37.5, dy=24.2; flags: none"
N1357676794,T4090,1357676794-1038,0.6727,3,43,co-iss-n1357676794,1357676794,2001-01-08T20:14:19.095,759.81,1014.57,10.63,8,0.00,8,10.63,9.88,79.06,1.08,1.87,,"3 frame(s); median area 7.0 px; net motion dx=-37.5, dy=24.2; flags: none"
N1357637415,T0756,1357637415-0825,0.6722,3,8,co-iss-n1357637415,1357637415,2001-01-08T09:17:24.336,490.70,736.51,9.49,4,0.00,4,9.49,7.99,31.97,1.19,2.70,,"3 frame(s); median area 5.0 px; net motion dx=1.9, dy=-75.8; flags: none"
N1357637584,T0756,1357637584-0384,0.6722,3,9,co-iss-n1357637584,1357637584,2001-01-08T09:19:41.343,471.62,693.76,8.96,5,0.00,5,8.96,8.28,41.39,1.08,3.04,,"3 frame(s); median area 5.0 px; net motion dx=1.9, dy=-75.8; flags: none"
N1357638093,T0756,1357638093-0124,0.6722,3,10,co-iss-n1357638093,1357638093,2001-01-08T09:29:18.363,492.58,660.68,15.49,12,0.00,12,15.49,10.96,131.53,1.41,3.32,,"3 frame(s); median area 5.0 px; net motion dx=1.9, dy=-75.8; flags: none"
N1357646415,T1455,1357646415-0758,0.6714,3,14,co-iss-n1357646415,1357646415,2001-01-08T11:47:24.274,137.34,742.08,9.04,3,0.00,3,9.04,8.11,24.34,1.11,1.73,,"3 frame(s); median area 6.0 px; net motion dx=86.0, dy=13.5; flags: none"
N1357646584,T1455,1357646584-0471,0.6714,3,15,co-iss-n1357646584,1357646584,2001-01-08T11:49:41.281,172.05,716.27,9.73,6,0.00,6,9.73,8.26,49.58,1.18,2.85,,"3 frame(s); median area 6.0 px; net motion dx=86.0, dy=13.5; flags: none"
N1357647093,T1455,1357647093-0599,0.6714,3,16,co-iss-n1357647093,1357647093,2001-01-08T11:59:18.300,223.30,755.57,9.99,7,0.00,7,9.99,8.66,60.64,1.15,1.56,,"3 frame(s); median area 6.0 px; net motion dx=86.0, dy=13.5; flags: none"
N1357655415,T2234,1357655415-1431,0.6706,3,22,co-iss-n1357655415,1357655415,2001-01-08T14:17:24.212,476.81,798.54,10.50,5,0.00,5,10.50,9.22,46.09,1.14,1.39,,"3 frame(s); median area 4.0 px; net motion dx=-1.2, dy=-96.5; flags: none"
N1357655584,T2234,1357655584-0739,0.6706,3,23,co-iss-n1357655584,1357655584,2001-01-08T14:19:41.218,488.58,751.13,11.19,3,0.00,3,11.19,8.92,26.77,1.25,4.39,,"3 frame(s); median area 4.0 px; net motion dx=-1.2, dy=-96.5; flags: none"
N1357656093,T2234,1357656093-0193,0.6706,3,24,co-iss-n1357656093,1357656093,2001-01-08T14:29:18.238,475.59,702.01,10.44,4,0.00,4,10.44,8.97,35.88,1.16,2.45,,"3 frame(s); median area 4.0 px; net motion dx=-1.2, dy=-96.5; flags: none"
N1357655415,T2185,1357655415-0205,0.6693,3,22,co-iss-n1357655415,1357655415,2001-01-08T14:17:24.212,504.57,670.99,10.82,4,0.00,4,10.82,9.01,36.02,1.20,2.45,,"3 frame(s); median area 5.0 px; net motion dx=-12.0, dy=-10.3; flags: none"
N1357655584,T2185,1357655584-0201,0.6693,3,23,co-iss-n1357655584,1357655584,2001-01-08T14:19:41.218,503.99,653.24,9.04,5,0.00,5,9.04,8.18,40.89,1.11,2.43,,"3 frame(s); median area 5.0 px; net motion dx=-12.0, dy=-10.3; flags: none"
