image_id,track_id,candidate_id,confidence,track_length,frame_index,opus_id,image_number,time,x,y,brightness,blob_size,artifact_score,area_px,peak_snr,mean_snr,integrated_snr,sharpness,elongation,flags,reason
N1356976983,T0018,1356976983-0147,0.7305,3,0,co-iss-n1356976983,1356976983,2000-12-31T17:50:52.890,718.12,439.44,39.54,4,0.00,4,39.54,35.23,140.93,1.12,2.62,,"3 frame(s); median area 4.0 px; net motion dx=-89.1, dy=-46.9; flags: none"
N1356977373,T0018,1356977373-0154,0.7305,3,1,co-iss-n1356977373,1356977373,2000-12-31T17:57:22.887,651.76,471.27,21.91,3,0.00,3,21.91,14.54,43.62,1.51,4.39,,"3 frame(s); median area 4.0 px; net motion dx=-89.1, dy=-46.9; flags: none"
N1356977733,T0018,1356977733-0211,0.7305,3,2,co-iss-n1356977733,1356977733,2000-12-31T18:03:22.885,629.06,392.50,11.59,4,0.00,4,11.59,9.85,39.40,1.18,2.62,,"3 frame(s); median area 4.0 px; net motion dx=-89.1, dy=-46.9; flags: none"
N1356990399,T0332,1356990399-0030,0.7305,3,9,co-iss-n1356990399,1356990399,2000-12-31T21:34:28.797,445.85,114.86,46.63,3,0.00,3,46.63,21.84,65.51,2.14,1.73,,"3 frame(s); median area 3.0 px; net motion dx=81.5, dy=-76.7; flags: none"
N1356990789,T0332,1356990789-0015,0.7305,3,10,co-iss-n1356990789,1356990789,2000-12-31T21:40:58.795,473.53,65.09,91.65,4,0.00,4,91.65,43.17,172.68,2.12,1.63,,"3 frame(s); median area 3.0 px; net motion dx=81.5, dy=-76.7; flags: none"
N1356991149,T0332,1356991149-0101,0.7305,3,11,co-iss-n1356991149,1356991149,2000-12-31T21:46:58.792,527.40,38.12,73.68,3,0.00,3,73.68,40.60,121.81,1.81,1.73,,"3 frame(s); median area 3.0 px; net motion dx=81.5, dy=-76.7; flags: none"
N1356990399,T0352,1356990399-0193,0.7268,3,9,co-iss-n1356990399,1356990399,2000-12-31T21:34:28.797,744.43,625.61,30.54,5,0.00,5,30.54,18.90,94.52,1.62,2.14,,"3 frame(s); median area 5.0 px; net motion dx=107.3, dy=-72.4; flags: none"
N1356990789,T0352,1356990789-0219,0.7268,3,10,co-iss-n1356990789,1356990789,2000-12-31T21:40:58.795,787.50,601.91,57.32,3,0.00,3,57.32,38.18,114.54,1.50,1.73,,"3 frame(s); median area 5.0 px; net motion dx=107.3, dy=-72.4; flags: none"
N1356991149,T0352,1356991149-0325,0.7268,3,11,co-iss-n1356991149,1356991149,2000-12-31T21:46:58.792,851.77,553.17,56.14,6,0.00,6,56.14,23.38,140.27,2.40,2.64,,"3 frame(s); median area 5.0 px; net motion dx=107.3, dy=-72.4; flags: none"
N1356990399,T0340,1356990399-0086,0.7190,3,9,co-iss-n1356990399,1356990399,2000-12-31T21:34:28.797,647.43,332.24,18.02,3,0.00,3,18.02,14.03,42.08,1.28,1.73,,"3 frame(s); median area 4.0 px; net motion dx=-2.4, dy=86.8; flags: none"
N1356990789,T0340,1356990789-0114,0.7190,3,10,co-iss-n1356990789,1356990789,2000-12-31T21:40:58.795,622.86,365.10,29.59,4,0.00,4,29.59,21.34,85.37,1.39,1.63,,"3 frame(s); median area 4.0 px; net motion dx=-2.4, dy=86.8; flags: none"
N1356991149,T0340,1356991149-0259,0.7190,3,11,co-iss-n1356991149,1356991149,2000-12-31T21:46:58.792,645.04,419.03,59.10,6,0.00,6,59.10,30.56,183.34,1.93,1.19,,"3 frame(s); median area 4.0 px; net motion dx=-2.4, dy=86.8; flags: none"
N1356990399,T0334,1356990399-0056,0.7166,3,9,co-iss-n1356990399,1356990399,2000-12-31T21:34:28.797,218.44,234.51,46.05,4,0.00,4,46.05,41.36,165.45,1.11,1.00,,"3 frame(s); median area 4.0 px; net motion dx=62.3, dy=-58.1; flags: none"
N1356990789,T0334,1356990789-0047,0.7166,3,10,co-iss-n1356990789,1356990789,2000-12-31T21:40:58.795,229.83,162.58,12.45,5,0.00,5,12.45,9.73,48.63,1.28,1.73,,"3 frame(s); median area 4.0 px; net motion dx=62.3, dy=-58.1; flags: none"
N1356991149,T0334,1356991149-0165,0.7166,3,11,co-iss-n1356991149,1356991149,2000-12-31T21:46:58.792,280.73,176.45,24.00,4,0.00,4,24.00,14.95,59.79,1.61,3.60,,"3 frame(s); median area 4.0 px; net motion dx=62.3, dy=-58.1; flags: none"
N1356985927,T0244,1356985927-0197,0.7160,3,6,co-iss-n1356985927,1356985927,2000-12-31T20:19:56.828,116.23,575.74,47.55,5,0.00,5,47.55,20.01,100.07,2.38,1.73,,"3 frame(s); median area 3.0 px; net motion dx=-8.1, dy=-56.2; flags: none"
N1356986317,T0244,1356986317-0199,0.7160,3,7,co-iss-n1356986317,1356986317,2000-12-31T20:26:26.826,141.10,548.47,85.74,3,0.00,3,85.74,54.14,162.42,1.58,1.73,,"3 frame(s); median area 3.0 px; net motion dx=-8.1, dy=-56.2; flags: none"
N1356986677,T0244,1356986677-0248,0.7160,3,8,co-iss-n1356986677,1356986677,2000-12-31T20:32:26.823,108.13,519.57,33.81,3,0.00,3,33.81,19.92,59.76,1.70,1.73,,"3 frame(s); median area 3.0 px; net motion dx=-8.1, dy=-56.2; flags: none"
N1356985927,T0264,1356985927-0308,0.7097,3,6,co-iss-n1356985927,1356985927,2000-12-31T20:19:56.828,922.55,771.33,16.06,3,0.00,3,16.06,11.99,35.98,1.34,1.73,,"3 frame(s); median area 4.0 px; net motion dx=-33.3, dy=44.3; flags: none"
N1356986317,T0264,1356986317-0294,0.7097,3,7,co-iss-n1356986317,1356986317,2000-12-31T20:26:26.826,899.50,779.50,76.05,4,0.00,4,76.05,75.48,301.94,1.01,1.00,,"3 frame(s); median area 4.0 px; net motion dx=-33.3, dy=44.3; flags: none"
N1356986677,T0264,1356986677-0372,0.7097,3,8,co-iss-n1356986677,1356986677,2000-12-31T20:32:26.823,889.28,815.62,76.28,9,0.00,9,76.28,53.53,481.81,1.42,1.50,,"3 frame(s); median area 4.0 px; net motion dx=-33.3, dy=44.3; flags: none"
N1356990399,T0366,1356990399-0348,0.7089,3,9,co-iss-n1356990399,1356990399,2000-12-31T21:34:28.797,734.98,945.68,8.34,3,0.00,3,8.34,8.00,24.00,1.04,1.73,,"3 frame(s); median area 5.0 px; net motion dx=-2.8, dy=-36.8; flags: none"
N1356990789,T0366,1356990789-0357,0.7089,3,10,co-iss-n1356990789,1356990789,2000-12-31T21:40:58.795,714.07,915.38,77.34,7,0.00,7,77.34,37.39,261.70,2.07,2.29,,"3 frame(s); median area 5.0 px; net motion dx=-2.8, dy=-36.8; flags: none"
N1356991149,T0366,1356991149-0488,0.7089,3,11,co-iss-n1356991149,1356991149,2000-12-31T21:46:58.792,732.14,908.91,70.74,5,0.00,5,70.74,29.65,148.27,2.39,1.73,,"3 frame(s); median area 5.0 px; net motion dx=-2.8, dy=-36.8; flags: none"
N1356990399,T0359,1356990399-0263,0.7018,3,9,co-iss-n1356990399,1356990399,2000-12-31T21:34:28.797,382.48,864.12,43.14,3,0.00,3,43.14,27.72,83.17,1.56,1.73,,"3 frame(s); median area 3.0 px; net motion dx=40.6, dy=76.4; flags: none"
N1356990789,T0359,1356990789-0352,0.7018,3,10,co-iss-n1356990789,1356990789,2000-12-31T21:40:58.795,391.28,901.09,74.76,3,0.00,3,74.76,39.72,119.15,1.88,1.73,,"3 frame(s); median area 3.0 px; net motion dx=40.6, dy=76.4; flags: none"
N1356991149,T0359,1356991149-0504,0.7018,3,11,co-iss-n1356991149,1356991149,2000-12-31T21:46:58.792,423.09,940.54,11.37,4,0.00,4,11.37,8.86,35.46,1.28,2.62,,"3 frame(s); median area 3.0 px; net motion dx=40.6, dy=76.4; flags: none"
N1356990399,T0362,1356990399-0279,0.6985,3,9,co-iss-n1356990399,1356990399,2000-12-31T21:34:28.797,859.48,919.10,16.78,6,0.00,6,16.78,12.39,74.35,1.35,1.63,,"3 frame(s); median area 4.0 px; net motion dx=-37.9, dy=-78.0; flags: none"
N1356990789,T0362,1356990789-0345,0.6985,3,10,co-iss-n1356990789,1356990789,2000-12-31T21:40:58.795,885.04,882.28,59.64,4,0.00,4,59.64,25.80,103.21,2.31,2.62,,"3 frame(s); median area 4.0 px; net motion dx=-37.9, dy=-78.0; flags: none"
N1356991149,T0362,1356991149-0448,0.6985,3,11,co-iss-n1356991149,1356991149,2000-12-31T21:46:58.792,821.55,841.09,67.34,3,0.00,3,67.34,49.59,148.76,1.36,1.73,,"3 frame(s); median area 4.0 px; net motion dx=-37.9, dy=-78.0; flags: none"
N1356981455,T0155,1356981455-0275,0.6962,3,3,co-iss-n1356981455,1356981455,2000-12-31T19:05:24.859,343.62,791.13,38.33,10,0.00,10,38.33,17.49,174.86,2.19,5.89,,"3 frame(s); median area 5.0 px; net motion dx=25.6, dy=-28.5; flags: none"
N1356981845,T0155,1356981845-0275,0.6962,3,4,co-iss-n1356981845,1356981845,2000-12-31T19:11:54.857,354.54,841.07,18.92,5,0.00,5,18.92,15.50,77.48,1.22,4.60,,"3 frame(s); median area 5.0 px; net motion dx=25.6, dy=-28.5; flags: none"
N1356982205,T0155,1356982205-0325,0.6962,3,5,co-iss-n1356982205,1356982205,2000-12-31T19:17:54.854,369.22,762.60,14.61,3,0.00,3,14.61,12.17,36.50,1.20,1.73,,"3 frame(s); median area 5.0 px; net motion dx=25.6, dy=-28.5; flags: none"
N1356981455,T0131,1356981455-0109,0.6950,3,3,co-iss-n1356981455,1356981455,2000-12-31T19:05:24.859,909.59,321.38,14.01,3,0.00,3,14.01,11.41,34.22,1.23,1.73,,"3 frame(s); median area 4.0 px; net motion dx=-84.4, dy=-75.9; flags: none"
N1356981845,T0131,1356981845-0086,0.6950,3,4,co-iss-n1356981845,1356981845,2000-12-31T19:11:54.857,840.21,314.45,55.28,4,0.00,4,55.28,30.75,123.00,1.80,1.00,,"3 frame(s); median area 4.0 px; net motion dx=-84.4, dy=-75.9; flags: none"
N1356982205,T0131,1356982205-0163,0.6950,3,5,co-iss-n1356982205,1356982205,2000-12-31T19:17:54.854,825.19,245.49,13.87,5,0.00,5,13.87,8.99,44.94,1.54,1.73,,"3 frame(s); median area 4.0 px; net motion dx=-84.4, dy=-75.9; flags: none"
N1356985927,T0211,1356985927-0012,0.6917,3,6,co-iss-n1356985927,1356985927,2000-12-31T20:19:56.828,493.50,54.00,11.67,4,0.15,4,11.67,9.67,38.67,1.21,6.85,,"3 frame(s); median area 4.0 px; net motion dx=-144.0, dy=-48.5; flags: none"
N1356986317,T0211,1356986317-0004,0.6917,3,7,co-iss-n1356986317,1356986317,2000-12-31T20:26:26.826,427.55,16.54,13.99,6,0.00,6,13.99,9.58,57.48,1.46,6.00,,"3 frame(s); median area 4.0 px; net motion dx=-144.0, dy=-48.5; flags: none"
N1356986677,T0211,1356986677-0014,0.6917,3,8,co-iss-n1356986677,1356986677,2000-12-31T20:32:26.823,349.54,5.50,19.25,4,0.00,4,19.25,16.55,66.19,1.16,1.00,,"3 frame(s); median area 4.0 px; net motion dx=-144.0, dy=-48.5; flags: none"
N1356985927,T0243,1356985927-0189,0.6904,3,6,co-iss-n1356985927,1356985927,2000-12-31T20:19:56.828,752.72,567.15,33.22,9,0.00,9,33.22,20.54,184.90,1.62,3.01,,"3 frame(s); median area 7.0 px; net motion dx=-47.1, dy=-23.8; flags: none"
N1356986317,T0243,1356986317-0202,0.6904,3,7,co-iss-n1356986317,1356986317,2000-12-31T20:26:26.826,764.07,556.57,86.62,7,0.15,7,86.62,25.83,180.82,3.35,2.60,,"3 frame(s); median area 7.0 px; net motion dx=-47.1, dy=-23.8; flags: none"
N1356986677,T0243,1356986677-0261,0.6904,3,8,co-iss-n1356986677,1356986677,2000-12-31T20:32:26.823,705.67,543.31,29.01,4,0.00,4,29.01,15.31,61.22,1.90,1.00,,"3 frame(s); median area 7.0 px; net motion dx=-47.1, dy=-23.8; flags: none"
N1356985927,T0237,1356985927-0173,0.6868,3,6,co-iss-n1356985927,1356985927,2000-12-31T20:19:56.828,180.25,527.56,12.51,3,0.00,3,12.51,9.50,28.50,1.32,1.73,,"3 frame(s); median area 5.0 px; net motion dx=58.1, dy=-30.7; flags: none"
N1356986317,T0237,1356986317-0180,0.6868,3,7,co-iss-n1356986317,1356986317,2000-12-31T20:26:26.826,182.13,499.18,32.86,5,0.00,5,32.86,17.47,87.34,1.88,4.24,,"3 frame(s); median area 5.0 px; net motion dx=58.1, dy=-30.7; flags: none"
N1356986677,T0237,1356986677-0240,0.6868,3,8,co-iss-n1356986677,1356986677,2000-12-31T20:32:26.823,238.39,496.88,21.91,5,0.00,5,21.91,11.81,59.07,1.85,3.52,,"3 frame(s); median area 5.0 px; net motion dx=58.1, dy=-30.7; flags: none"
N1356985927,T0271,1356985927-0354,0.6866,3,6,co-iss-n1356985927,1356985927,2000-12-31T20:19:56.828,558.34,822.42,14.54,5,0.00,5,14.54,10.52,52.60,1.38,3.40,,"3 frame(s); median area 5.0 px; net motion dx=1.0, dy=-35.5; flags: none"
N1356986317,T0271,1356986317-0307,0.6866,3,7,co-iss-n1356986317,1356986317,2000-12-31T20:26:26.826,578.45,811.53,11.68,4,0.00,4,11.68,10.44,41.75,1.12,1.00,,"3 frame(s); median area 5.0 px; net motion dx=1.0, dy=-35.5; flags: none"
N1356986677,T0271,1356986677-0359,0.6866,3,8,co-iss-n1356986677,1356986677,2000-12-31T20:32:26.823,559.37,786.96,80.78,6,0.00,6,80.78,33.15,198.92,2.44,3.78,,"3 frame(s); median area 5.0 px; net motion dx=1.0, dy=-35.5; flags: none"
N1356976983,T0044,1356976983-0402,0.6862,3,0,co-iss-n1356976983,1356976983,2000-12-31T17:50:52.890,713.50,944.42,8.78,13,0.00,13,8.78,7.82,101.60,1.12,1.20,,"3 frame(s); median area 5.0 px; net motion dx=19.8, dy=-60.1; flags: none"
N1356977373,T0044,1356977373-0355,0.6862,3,1,co-iss-n1356977373,1356977373,2000-12-31T17:57:22.887,784.22,931.79,8.12,5,0.00,5,8.12,7.39,36.97,1.10,1.34,,"3 frame(s); median area 5.0 px; net motion dx=19.8, dy=-60.1; flags: none"
N1356977733,T0044,1356977733-0409,0.6862,3,2,co-iss-n1356977733,1356977733,2000-12-31T18:03:22.885,733.29,884.34,49.18,4,0.00,4,49.18,21.54,86.14,2.28,1.00,,"3 frame(s); median area 5.0 px; net motion dx=19.8, dy=-60.1; flags: none"
N1356985927,T0222,1356985927-0074,0.6822,3,6,co-iss-n1356985927,1356985927,2000-12-31T20:19:56.828,905.42,252.21,35.64,3,0.00,3,35.64,20.42,61.26,1.75,1.73,,"3 frame(s); median area 3.0 px; net motion dx=18.9, dy=-18.9; flags: none"
N1356986317,T0222,1356986317-0098,0.6822,3,7,co-iss-n1356986317,1356986317,2000-12-31T20:26:26.826,915.65,282.16,27.87,3,0.00,3,27.87,18.80,56.40,1.48,1.73,,"3 frame(s); median area 3.0 px; net motion dx=18.9, dy=-18.9; flags: none"
N1356986677,T0222,1356986677-0158,0.6822,3,8,co-iss-n1356986677,1356986677,2000-12-31T20:32:26.823,924.30,233.32,32.91,6,0.00,6,32.91,17.11,102.64,1.92,2.03,,"3 frame(s); median area 3.0 px; net motion dx=18.9, dy=-18.9; flags: none"
N1356985927,T0220,1356985927-0055,0.6815,3,6,co-iss-n1356985927,1356985927,2000-12-31T20:19:56.828,451.71,196.90,44.99,3,0.00,3,44.99,24.68,74.05,1.82,1.73,,"3 frame(s); median area 3.0 px; net motion dx=-4.4, dy=-46.7; flags: none"
N1356986317,T0220,1356986317-0070,0.6815,3,7,co-iss-n1356986317,1356986317,2000-12-31T20:26:26.826,478.79,184.83,26.86,3,0.00,3,26.86,14.39,43.18,1.87,1.73,,"3 frame(s); median area 3.0 px; net motion dx=-4.4, dy=-46.7; flags: none"
N1356986677,T0220,1356986677-0132,0.6815,3,8,co-iss-n1356986677,1356986677,2000-12-31T20:32:26.823,447.36,150.22,32.73,15,0.00,15,32.73,16.58,248.68,1.97,2.08,,"3 frame(s); median area 3.0 px; net motion dx=-4.4, dy=-46.7; flags: none"
N1356976983,T0015,1356976983-0095,0.6753,3,0,co-iss-n1356976983,1356976983,2000-12-31T17:50:52.890,389.49,311.88,19.69,4,0.00,4,19.69,14.71,58.82,1.34,2.62,,"3 frame(s); median area 4.0 px; net motion dx=3.5, dy=74.6; flags: none"
N1356977373,T0015,1356977373-0113,0.6753,3,1,co-iss-n1356977373,1356977373,2000-12-31T17:57:22.887,381.17,360.26,21.33,4,0.15,4,21.33,13.28,53.12,1.61,6.85,,"3 frame(s); median area 4.0 px; net motion dx=3.5, dy=74.6; flags: none"
N1356977733,T0015,1356977733-0205,0.6753,3,2,co-iss-n1356977733,1356977733,2000-12-31T18:03:22.885,393.03,386.49,23.26,4,0.00,4,23.26,14.93,59.73,1.56,2.62,,"3 frame(s); median area 4.0 px; net motion dx=3.5, dy=74.6; flags: none"
N1356985927,T0245,1356985927-0198,0.6735,3,6,co-iss-n1356985927,1356985927,2000-12-31T20:19:56.828,433.66,575.91,41.70,3,0.00,3,41.70,33.93,101.80,1.23,4.39,,"3 frame(s); median area 3.0 px; net motion dx=-77.9, dy=-36.4; flags: none"
N1356986317,T0245,1356986317-0219,0.6735,3,7,co-iss-n1356986317,1356986317,2000-12-31T20:26:26.826,362.40,581.33,10.87,3,0.00,3,10.87,9.13,27.38,1.19,1.73,,"3 frame(s); median area 3.0 px; net motion dx=-77.9, dy=-36.4; flags: none"
N1356986677,T0245,1356986677-0257,0.6735,3,8,co-iss-n1356986677,1356986677,2000-12-31T20:32:26.823,355.78,539.51,38.85,3,0.00,3,38.85,26.39,79.17,1.47,1.73,,"3 frame(s); median area 3.0 px; net motion dx=-77.9, dy=-36.4; flags: none"
N1356976983,T0033,1356976983-0286,0.6687,3,0,co-iss-n1356976983,1356976983,2000-12-31T17:50:52.890,349.71,798.22,44.32,5,0.00,5,44.32,19.70,98.50,2.25,3.40,,"3 frame(s); median area 3.0 px; net motion dx=68.6, dy=-6.5; flags: none"
N1356977373,T0033,1356977373-0269,0.6687,3,1,co-iss-n1356977373,1356977373,2000-12-31T17:57:22.887,374.83,800.37,44.63,3,0.00,3,44.63,32.40,97.19,1.38,1.73,,"3 frame(s); median area 3.0 px; net motion dx=68.6, dy=-6.5; flags: none"
N1356977733,T0033,1356977733-0369,0.6687,3,2,co-iss-n1356977733,1356977733,2000-12-31T18:03:22.885,418.32,791.75,17.73,3,0.00,3,17.73,13.76,41.29,1.29,1.73,,"3 frame(s); median area 3.0 px; net motion dx=68.6, dy=-6.5; flags: none"
N1356990399,T0356,1356990399-0226,0.6659,3,9,co-iss-n1356990399,1356990399,2000-12-31T21:34:28.797,61.37,761.70,47.21,4,0.00,4,47.21,28.53,114.13,1.65,1.00,,"3 frame(s); median area 4.0 px; net motion dx=-26.7, dy=-2.0; flags: none"
N1356990789,T0356,1356990789-0285,0.6659,3,10,co-iss-n1356990789,1356990789,2000-12-31T21:40:58.795,100.52,713.53,12.37,4,0.00,4,12.37,9.92,39.67,1.25,5.83,,"3 frame(s); median area 4.0 px; net motion dx=-26.7, dy=-2.0; flags: none"
N1356991149,T0356,1356991149-0408,0.6659,3,11,co-iss-n1356991149,1356991149,2000-12-31T21:46:58.792,34.72,759.72,14.26,3,0.00,3,14.26,10.77,32.30,1.32,1.73,,"3 frame(s); median area 4.0 px; net motion dx=-26.7, dy=-2.0; flags: none"
N1356990399,T0345,1356990399-0143,0.6607,3,9,co-iss-n1356990399,1356990399,2000-12-31T21:34:28.797,542.62,486.42,21.42,3,0.00,3,21.42,16.82,50.47,1.27,1.73,,"3 frame(s); median area 3.0 px; net motion dx=8.9, dy=-108.7; flags: none"
N1356990789,T0345,1356990789-0154,0.6607,3,10,co-iss-n1356990789,1356990789,2000-12-31T21:40:58.795,547.09,448.92,78.85,3,0.00,3,78.85,31.67,95.00,2.49,1.73,,"3 frame(s); median area 3.0 px; net motion dx=8.9, dy=-108.7; flags: none"
N1356991149,T0345,1356991149-0239,0.6607,3,11,co-iss-n1356991149,1356991149,2000-12-31T21:46:58.792,551.50,377.77,35.60,3,0.00,3,35.60,23.88,71.65,1.49,1.73,,"3 frame(s); median area 3.0 px; net motion dx=8.9, dy=-108.7; flags: none"
N1356981455,T0157,1356981455-0298,0.6484,3,3,co-iss-n1356981455,1356981455,2000-12-31T19:05:24.859,714.00,846.17,24.60,4,0.00,4,24.60,12.44,49.75,1.98,4.47,,"3 frame(s); median area 4.0 px; net motion dx=-20.3, dy=61.7; flags: none"
N1356981845,T0157,1356981845-0293,0.6484,3,4,co-iss-n1356981845,1356981845,2000-12-31T19:11:54.857,698.78,890.62,13.59,3,0.00,3,13.59,11.32,33.97,1.20,1.73,,"3 frame(s); median area 4.0 px; net motion dx=-20.3, dy=61.7; flags: none"
